id,topic,title,context,conflict,cultural_note,batch_id,option_1,option_2
72,Bắt nạt học đường,Cô giáo và tin đồn trên group lớp,"Cô Lan, giáo viên chủ nhiệm lớp 10A, phát hiện trên group chat kín của lớp, một nhóm học sinh nổi trội đang lan truyền tin đồn thất thiệt và ảnh chế nhạo về bạn Trâm, khiến Trâm bị cô lập và giảm sút học tập nghiêm trọng. Ban giám hiệu đang yêu cầu cô giữ vững thành tích chung của lớp và đảm bảo 'tập thể đoàn kết'.","Cô Lan phải lựa chọn giữa việc bảo vệ nạn nhân Trâm một cách công bằng và việc giữ thể diện cho lớp, tránh làm xấu mặt trường khi báo cáo vụ việc, điều có thể ảnh hưởng đến uy tín của cô.","Áp lực giữ thể diện cho tập thể lớp và trường, tránh làm 'mất mặt' giáo viên chủ nhiệm, thường khiến các vấn đề bị che giấu hoặc giải quyết nội bộ.",batch_08,"Gặp riêng từng em học sinh liên quan, yêu cầu dừng lại và xóa các bài viết, nhưng không công khai vụ việc: Trâm có thể được yên ổn tạm thời, nhưng vấn đề gốc rễ không được giải quyết triệt để và kẻ bắt nạt không bị kỷ luật nghiêm minh.","Báo cáo ban giám hiệu và phụ huynh của các học sinh liên quan, xử lý công khai theo quy định: Trâm được bảo vệ, nhưng có nguy cơ lớp bị đánh giá xấu, cô Lan đối mặt áp lực từ BGH và phụ huynh của học sinh cá biệt."
81,Quyền riêng tư & giám sát,Kiểm tra điện thoại vì 'nội dung không lành mạnh',"Trong buổi sinh hoạt đầu tuần, Thầy Hiệu trưởng Trường THPT Hùng Vương thông báo nhà trường sẽ tiến hành kiểm tra đột xuất điện thoại của học sinh để đảm bảo không có nội dung 'không lành mạnh' lan truyền, gây ảnh hưởng đến môi trường học tập. Mai, một học sinh lớp 11, cảm thấy lo lắng vì trong điện thoại có nhiều tin nhắn riêng tư và ảnh cá nhân không muốn ai xem.","Xung đột giữa nhu cầu bảo vệ môi trường giáo dục an toàn, lành mạnh của nhà trường và quyền riêng tư cá nhân của học sinh.","Trong văn hóa Việt Nam, nhà trường thường được xem như gia đình thứ hai, có quyền và trách nhiệm 'uốn nắn' học sinh, đôi khi ưu tiên sự quản lý và an toàn tập thể hơn quyền cá nhân.",batch_09,"Mai tuân thủ, nộp điện thoại cho nhà trường kiểm tra: Mai giữ được thái độ hợp tác và không bị đánh giá là 'chống đối', nhưng cảm thấy bị xâm phạm quyền riêng tư và thiếu tin tưởng. Các bạn khác cũng có thể cảm thấy bị giám sát.","Mai tìm cách từ chối khéo hoặc xóa bớt nội dung riêng tư: Mai bảo vệ được quyền riêng tư cá nhân, nhưng có thể bị nhà trường chú ý, đặt nghi vấn hoặc bị coi là không tuân thủ quy định chung của trường."
82,Quyền riêng tư & giám sát,Giáo viên đọc trộm nhật ký học sinh,"Cô Lan, giáo viên chủ nhiệm lớp 8A, vô tình nhặt được cuốn nhật ký bị rơi của An, học sinh ít nói trong lớp. Tò mò và lo lắng cho An vì thấy em có vẻ buồn gần đây, cô Lan đã mở ra đọc, phát hiện An đang gặp phải những vấn đề tâm lý khá nghiêm trọng và những mâu thuẫn thầm kín với gia đình.",Xung đột giữa trách nhiệm và sự quan tâm sâu sắc của giáo viên đối với học sinh với quyền riêng tư cá nhân tuyệt đối của An.,"Quan niệm 'thầy cô như cha mẹ thứ hai' khiến giáo viên đôi khi cảm thấy có quyền và trách nhiệm can thiệp sâu vào đời sống cá nhân của học sinh, kể cả những vấn đề riêng tư nhất.",batch_09,"Cô Lan tiếp tục đọc để hiểu rõ hơn vấn đề của An và tìm cách giúp đỡ: Cô có thể nắm bắt được tình hình để đưa ra hỗ trợ kịp thời, nhưng đã vi phạm nghiêm trọng quyền riêng tư của học sinh, có thể khiến An mất niềm tin vào cô nếu biết.","Cô Lan lập tức dừng đọc, trả lại nhật ký cho An và tìm cách tiếp cận An qua trò chuyện: Cô tôn trọng quyền riêng tư của An, nhưng có thể bỏ lỡ những thông tin quan trọng mà An không dám chia sẻ trực tiếp, làm chậm trễ việc hỗ trợ."
83,Quyền riêng tư & giám sát,Ứng dụng theo dõi vị trí của con,"Bố mẹ Minh, học sinh lớp 11, quyết định cài đặt một ứng dụng theo dõi vị trí trên điện thoại của em mà không cho Minh biết. Họ lo lắng về an toàn của Minh khi em bắt đầu đi chơi với bạn bè nhiều hơn và thường về muộn. Minh phát hiện ra ứng dụng này khi vô tình kiểm tra cài đặt điện thoại.","Xung đột giữa sự lo lắng, tình yêu thương và mong muốn bảo vệ con cái của cha mẹ với quyền tự chủ, sự tin tưởng và quyền riêng tư của người con đang ở độ tuổi trưởng thành.","Trong văn hóa Việt Nam, quan niệm 'cha mẹ có quyền biết mọi thứ về con' và việc kiểm soát thường được xem là biểu hiện của tình yêu thương và trách nhiệm bao bọc con cái.",batch_09,"Minh im lặng chấp nhận việc bị theo dõi để tránh làm bố mẹ lo lắng thêm: Minh giữ được hòa khí gia đình và làm bố mẹ yên tâm, nhưng cảm thấy bị kiểm soát, thiếu tin tưởng và mất đi không gian riêng.","Minh thẳng thắn nói chuyện với bố mẹ về việc tôn trọng quyền riêng tư: Minh khẳng định được quyền tự chủ của mình và mong muốn được tin tưởng, nhưng có thể làm bố mẹ phật ý hoặc lo lắng hơn, dẫn đến căng thẳng trong gia đình."
84,Quyền riêng tư & giám sát,Camera trong phòng sinh hoạt chung KTX,"Ban quản lý ký túc xá (KTX) Đại học Bách Khoa thông báo lắp đặt camera giám sát tại tất cả các phòng sinh hoạt chung (khu vực học nhóm, bếp chung, phòng giặt) để đảm bảo an ninh, phòng chống trộm cắp và quản lý tốt hơn. Nhóm sinh viên, đặc biệt là Linh và Hùng, cảm thấy không thoải mái vì họ thường có những cuộc trò chuyện riêng tư hoặc những hoạt động cá nhân tại các khu vực này.","Xung đột giữa nhu cầu đảm bảo an ninh, trật tự của ban quản lý KTX với quyền riêng tư và cảm giác thoải mái trong không gian cá nhân của sinh viên.","Sự quản lý chặt chẽ và ưu tiên an ninh tập thể thường được coi trọng trong các không gian công cộng hay bán công cộng ở Việt Nam, đôi khi bỏ qua quyền riêng tư cá nhân.",batch_09,"Sinh viên chấp nhận việc lắp camera vì lý do an ninh chung: Sinh viên được sống trong môi trường an toàn hơn, nhưng cảm thấy bị giám sát liên tục, hạn chế sự tự do trong các hoạt động cá nhân ở không gian chung.","Sinh viên kiến nghị ban quản lý KTX xem xét lại việc lắp camera hoặc hạn chế phạm vi giám sát: Sinh viên bảo vệ được quyền riêng tư, nhưng có thể bị coi là gây khó khăn cho công tác quản lý và có nguy cơ đối mặt với các rủi ro về an ninh."
85,Quyền riêng tư & giám sát,Truy cập tài khoản mạng xã hội để 'đánh giá đạo đức',"Trường THCS Lê Quý Đôn đưa ra quy định mới yêu cầu tất cả học sinh nộp đường dẫn (link) tài khoản mạng xã hội (Facebook, TikTok) để Ban Giám hiệu và giáo viên chủ nhiệm có thể theo dõi, đánh giá đạo đức học sinh trên không gian mạng. Nam, một học sinh lớp 9, cảm thấy đây là sự xâm phạm quyền riêng tư nghiêm trọng và lo lắng về những thông tin cá nhân sẽ bị kiểm soát.",Xung đột giữa trách nhiệm của nhà trường trong việc giáo dục đạo đức toàn diện và duy trì uy tín với quyền riêng tư trực tuyến và tự do biểu đạt của học sinh.,"Ở Việt Nam, phụ huynh và nhà trường thường có kỳ vọng cao về 'thể diện' và đạo đức của học sinh, và đôi khi cho rằng việc kiểm soát thông tin cá nhân là cần thiết để bảo vệ hình ảnh đó.",batch_09,"Nam và các học sinh khác tuân thủ quy định của trường: Nhà trường dễ dàng quản lý và 'uốn nắn' đạo đức học sinh trên mạng, nhưng học sinh cảm thấy bị giám sát, mất tự do ngôn luận và quyền riêng tư cá nhân bị vi phạm.","Nam và một nhóm bạn kiến nghị lên Ban Giám hiệu về quy định này: Các em bảo vệ được quyền riêng tư, nhưng có thể bị coi là 'chống đối', ảnh hưởng đến điểm rèn luyện hoặc bị phụ huynh đánh giá tiêu cực."
86,Quyền riêng tư & giám sát,Giáo viên đọc tin nhắn nhóm Zalo lớp,"Thầy Hưng, giáo viên chủ nhiệm lớp 10B, là thành viên của nhóm Zalo chung của lớp. Thầy thường xuyên đọc các cuộc trò chuyện của học sinh trong nhóm để nắm bắt tình hình và kịp thời can thiệp khi có vấn đề. Một lần, thầy đọc được tin nhắn của Bình và Trang đang bàn luận về việc gian lận trong bài kiểm tra sắp tới. Thầy Hưng đứng trước lựa chọn nên làm gì với thông tin đã 'vô tình' biết được này.",Xung đột giữa trách nhiệm của giáo viên trong việc duy trì kỷ luật học đường và ngăn chặn hành vi tiêu cực với quyền riêng tư trong các cuộc trò chuyện tưởng chừng như cá nhân của học sinh.,"Thầy cô giáo ở Việt Nam thường được trao quyền hạn và sự tin tưởng lớn trong việc giám sát, định hướng đạo đức học sinh, kể cả trong các không gian giao tiếp cá nhân.",batch_09,"Thầy Hưng lập tức gọi Bình và Trang lên nhắc nhở, răn đe: Thầy ngăn chặn được hành vi gian lận tiềm tàng và thể hiện sự nghiêm minh, nhưng có thể khiến học sinh cảm thấy bị giám sát chặt chẽ, mất niềm tin vào thầy và cảm thấy không còn không gian riêng tư.","Thầy Hưng không nhắc nhở trực tiếp mà tìm cách khác để ngăn chặn (ví dụ: thay đổi đề thi, tăng cường giám sát trong phòng thi): Thầy tôn trọng quyền riêng tư của học sinh hơn, nhưng có thể bỏ lỡ cơ hội giáo dục trực tiếp và có nguy cơ hành vi gian lận vẫn xảy ra."
87,Quyền riêng tư & giám sát,Mẹ đọc tin nhắn của con gái sinh viên,"Lan là sinh viên năm 2 đại học, sống cùng bố mẹ. Bà Mai, mẹ của Lan, rất lo lắng cho con gái khi thấy Lan thường xuyên thức khuya và có nhiều cuộc gọi, tin nhắn vào buổi đêm. Trong lúc Lan đang ngủ, bà Mai đã lấy điện thoại của con gái để kiểm tra tin nhắn, muốn biết Lan đang nói chuyện với ai và về chuyện gì.","Xung đột giữa sự lo lắng, tình yêu thương của người mẹ dành cho con với quyền riêng tư, sự tôn trọng và mong muốn được độc lập của một người con đã trưởng thành.","Ở Việt Nam, nhiều cha mẹ vẫn tiếp tục bao bọc và giám sát con cái ngay cả khi con đã trưởng thành, coi đó là trách nhiệm và biểu hiện của tình yêu thương sâu sắc.",batch_09,"Bà Mai tiếp tục đọc tin nhắn để nắm bắt thông tin và đưa ra lời khuyên cho Lan: Bà có thể phát hiện và ngăn chặn những rủi ro tiềm ẩn, nhưng đã xâm phạm nghiêm trọng quyền riêng tư của con, có thể phá vỡ lòng tin và mối quan hệ giữa hai mẹ con.","Bà Mai dừng đọc tin nhắn và tìm cách trò chuyện thẳng thắn với Lan về những lo lắng của mình: Bà thể hiện sự tôn trọng quyền riêng tư của Lan, nhưng có thể Lan sẽ không chia sẻ hết sự thật, hoặc không đạt được thông tin cần thiết để giải tỏa lo lắng."
88,Quyền riêng tư & giám sát,Camera ở sân trường ghi lại khoảnh khắc cá nhân,"Trường THPT Thành Công lắp đặt hệ thống camera giám sát hiện đại trên toàn bộ khu vực sân trường với lý do phòng chống bạo lực học đường và đảm bảo an ninh. Tuy nhiên, các camera này lại vô tình ghi lại nhiều khoảnh khắc riêng tư của học sinh như lúc các em tâm sự, chia sẻ bí mật với bạn bè ở góc khuất, hoặc những cử chỉ tình cảm giữa các cặp đôi học sinh.","Xung đột giữa mục tiêu đảm bảo an ninh, phòng chống tiêu cực của nhà trường với quyền riêng tư và tự do cá nhân của học sinh trong không gian sinh hoạt chung.","An ninh và kỷ luật tập thể thường được ưu tiên cao trong môi trường giáo dục Việt Nam, đôi khi bỏ qua những lo ngại về quyền riêng tư cá nhân.",batch_09,"Nhà trường tiếp tục duy trì hệ thống camera để đảm bảo an ninh tối đa: Nhà trường kiểm soát hiệu quả hơn các vấn đề an ninh, nhưng học sinh cảm thấy bị giám sát liên tục, không còn không gian 'riêng tư' trong trường học.","Nhà trường điều chỉnh góc quay hoặc vị trí camera để tránh ghi lại các khoảnh khắc quá riêng tư: Nhà trường tôn trọng quyền riêng tư hơn, nhưng có thể giảm hiệu quả giám sát ở một số khu vực, tăng nguy cơ về an ninh hoặc các hành vi tiêu cực khó phát hiện."
89,Quyền riêng tư & giám sát,Giáo viên 'vô tình' xem được tin nhắn cá nhân,"Trong giờ học Tin học, Huy, học sinh lớp 9, đã để quên tài khoản Zalo của mình trên máy tính của lớp sau khi hoàn thành bài tập. Cô Thủy, giáo viên Tin học, khi kiểm tra máy tính trước khi kết thúc buổi học, 'vô tình' nhìn thấy một đoạn tin nhắn cá nhân giữa Huy và một bạn khác, trong đó có những lời lẽ không hay về một giáo viên trong trường.",Xung đột giữa trách nhiệm của giáo viên trong việc phát hiện và chấn chỉnh hành vi sai trái của học sinh với quyền riêng tư trong giao tiếp cá nhân của học sinh.,"Giáo viên Việt Nam thường được coi là người có vai trò định hướng đạo đức, có quyền can thiệp vào hành vi và tư tưởng của học sinh, kể cả khi đó là thông tin cá nhân được 'vô tình' phát hiện.",batch_09,"Cô Thủy chủ động nói chuyện riêng với Huy về tin nhắn đó và yêu cầu em xin lỗi giáo viên bị nhắc đến: Cô ngăn chặn được hành vi thiếu tôn trọng thầy cô và giáo dục Huy, nhưng đã xâm phạm quyền riêng tư của Huy, có thể khiến em cảm thấy bị 'theo dõi' và không còn tin tưởng cô.","Cô Thủy bỏ qua tin nhắn đó và chỉ nhắc nhở chung về thái độ tôn trọng giáo viên trong lớp: Cô tôn trọng quyền riêng tư của Huy, nhưng có thể bỏ lỡ cơ hội giáo dục trực tiếp và hành vi thiếu tôn trọng vẫn tiếp diễn."
90,Quyền riêng tư & giám sát,Anh chị em theo dõi nhau theo yêu cầu bố mẹ,"Hằng, một sinh viên đại học, phát hiện ra em trai mình là Long (học sinh lớp 10) đã lén cài đặt một ứng dụng theo dõi vị trí trên điện thoại của mình. Sau khi đối chất, Long thú nhận rằng bố mẹ đã nhờ cậu làm việc này vì lo lắng Hằng đi chơi về khuya và không muốn nói trực tiếp với Hằng để tránh căng thẳng.","Xung đột giữa sự tin tưởng, quyền riêng tư cá nhân của Hằng với sự lo lắng của bố mẹ và vai trò 'trợ giúp' của Long trong việc bảo vệ chị gái.","Trong văn hóa gia đình Việt Nam, các thành viên thường cảm thấy có trách nhiệm 'giúp đỡ' bố mẹ trong việc quản lý, bảo bọc con cái, đôi khi dẫn đến việc xâm phạm quyền riêng tư của nhau vì 'cái chung của gia đình'.",batch_09,"Hằng tức giận và yêu cầu Long gỡ bỏ ngay lập tức ứng dụng, sau đó nói chuyện thẳng thắn với bố mẹ: Hằng khẳng định quyền riêng tư và ranh giới cá nhân, nhưng có thể gây ra rạn nứt trong mối quan hệ gia đình và làm bố mẹ cảm thấy bị 'chống đối'.","Hằng chấp nhận để ứng dụng lại một thời gian, đồng thời tìm cách chứng minh mình đủ trưởng thành để bố mẹ tin tưởng: Hằng giữ được hòa khí gia đình và cho bố mẹ thời gian để yên tâm, nhưng cảm thấy bị giám sát và thiếu tôn trọng trong một thời gian."
91,Đạo đức nghề giáo,Tố cáo hiệu trưởng ép học thêm trái quy định,"Cô Mai là giáo viên dạy Toán tại trường cấp 2 Vùng Ven, một ngôi trường công lập ở ngoại ô. Cô phát hiện Hiệu trưởng Thầy Hùng thường xuyên tổ chức các lớp học thêm 'tự nguyện' nhưng thực chất là bắt buộc, thu phí cao và phân công giáo viên vào các lớp đó với mức thù lao không rõ ràng. Nhiều học sinh than phiền về áp lực và gánh nặng tài chính, nhưng không dám lên tiếng.","Cô Mai phải lựa chọn giữa việc giữ lương tâm trung thực, bảo vệ quyền lợi học sinh khỏi gánh nặng không đáng có, hay giữ im lặng để bảo toàn sự nghiệp và tránh mâu thuẫn với cấp trên.",Văn hóa 'im lặng là vàng' và sự e ngại va chạm với cấp trên có quyền lực là yếu tố chính khiến giáo viên khó đưa ra quyết định.,batch_10,"Lựa chọn A: Cô Mai gửi đơn tố cáo ẩn danh lên cấp trên, mong muốn sự việc được làm rõ và học sinh được giải thoát khỏi áp lực. Hệ quả là cô có thể đạt được công lý cho học sinh nhưng có nguy cơ bị lộ danh tính, đối mặt với sự trù dập từ Hiệu trưởng và đồng nghiệp, thậm chí có thể mất việc.","Lựa chọn B: Cô Mai giữ im lặng, tiếp tục dạy các lớp học thêm được phân công và cố gắng giúp đỡ học sinh trong khả năng của mình. Hệ quả là cô giữ được công việc, tránh được rắc rối, nhưng lương tâm day dứt vì không dám đứng lên bảo vệ học sinh và vô hình trung tiếp tay cho hành vi sai trái."
92,Đạo đức nghề giáo,Bảo vệ học sinh bị bạo hành gia đình,"Thầy An là giáo viên chủ nhiệm lớp 3 tại trường Tiểu học Hòa Bình, một trường công lập ở tỉnh lẻ. Thầy nhận thấy em Linh, một học sinh ngoan hiền, thường xuyên có những vết bầm tím trên cơ thể, thái độ sợ hãi khi nhắc đến gia đình. Qua tìm hiểu, thầy An biết được Linh bị bố mẹ bạo hành thể xác và tinh thần do áp lực kinh tế. Gia đình em Linh có mối quan hệ khá phức tạp trong xã hội địa phương.","Thầy An đứng trước lựa chọn giữa trách nhiệm bảo vệ học sinh khỏi nguy hiểm, tố cáo hành vi bạo hành, hay e ngại liên lụy đến bản thân, ảnh hưởng đến danh tiếng trường và đối mặt với rắc rối từ gia đình học sinh.",Tư tưởng 'chuyện nhà nào nhà nấy lo' và nỗi sợ 'làm to chuyện' ảnh hưởng đến quyết định can thiệp vào vấn đề gia đình của người khác.,batch_10,"Lựa chọn A: Thầy An báo cáo sự việc lên Ban Giám hiệu và cơ quan chức năng, yêu cầu can thiệp để bảo vệ em Linh. Hệ quả là em Linh có thể được an toàn hơn, nhưng thầy An và nhà trường có thể đối mặt với sự phản ứng dữ dội từ gia đình em Linh, gây ra ồn ào, ảnh hưởng đến 'thể diện' của trường và có thể khiến thầy bị cô lập.","Lựa chọn B: Thầy An âm thầm quan tâm, động viên em Linh và tìm cách nói chuyện riêng với phụ huynh để khuyên răn một cách khéo léo, tránh làm to chuyện. Hệ quả là thầy An giữ được hòa khí, tránh được rắc rối trực tiếp, nhưng tình trạng của em Linh có thể không được cải thiện triệt để và thầy vẫn lo sợ về sự an toàn của em."
93,Đạo đức nghề giáo,Phát hiện hiệu trưởng nhận phong bì 'chạy trường',"Cô Hoa là giáo viên tổ trưởng môn Ngữ Văn tại trường THCS Minh Khai, một trường công lập ở ngoại ô đô thị. Trong một lần tình cờ, cô chứng kiến Hiệu trưởng bà Loan nhận 'phong bì' từ một phụ huynh để con họ được xếp vào lớp chọn dù không đủ điểm đầu vào. Cô biết việc này gây mất công bằng nghiêm trọng cho các học sinh khác đã nỗ lực.","Cô Hoa phải lựa chọn giữa việc đứng lên vì công lý trong giáo dục, tố cáo hành vi tham nhũng của Hiệu trưởng, hay giữ im lặng để tránh rủi ro bị trù dập, cô lập trong môi trường làm việc vốn đã nhiều áp lực.",Văn hóa 'phong bì' và sự e ngại 'làm mất lòng' cấp trên có thể khiến người tố cáo bị trả đũa hoặc bị coi là 'kẻ phá vỡ hòa khí tập thể'.,batch_10,"Lựa chọn A: Cô Hoa thu thập bằng chứng và gửi báo cáo nội bộ hoặc tố cáo lên cấp trên. Hệ quả là cô có thể góp phần làm minh bạch hóa môi trường giáo dục, nhưng cô sẽ phải đối mặt với áp lực lớn từ Hiệu trưởng và những người liên quan, có thể bị cô lập, gây khó khăn cho sự nghiệp giảng dạy.","Lựa chọn B: Cô Hoa coi như không biết gì, tiếp tục công việc của mình. Hệ quả là cô giữ được sự yên ổn trong công việc và mối quan hệ với đồng nghiệp, nhưng lương tâm cô sẽ phải chịu sự day dứt về việc không bảo vệ được sự công bằng cho học sinh và dung túng cho hành vi sai trái."
94,Đạo đức nghề giáo,Đồng nghiệp gian lận thi cử,"Thầy Minh là giáo viên dạy Toán tại trường THPT Nông Thôn. Trong kỳ thi học kỳ, thầy Minh được phân công làm giám thị cùng Cô Lan. Thầy phát hiện cô Lan đã cố tình 'nhắc bài' và tạo điều kiện cho một số học sinh làm bài dễ dàng hơn, đặc biệt là con của một cán bộ xã. Điều này đi ngược lại với nguyên tắc công bằng trong thi cử mà thầy luôn đề cao.","Thầy Minh phải đối mặt với lựa chọn giữa việc giữ vững sự trung thực, tố cáo hành vi gian lận của đồng nghiệp để đảm bảo công bằng cho tất cả học sinh, hay giữ hòa khí đồng nghiệp, tránh gây xích mích trong tập thể.",Tư tưởng 'dĩ hòa vi quý' và 'tình đồng nghiệp' thường khiến giáo viên ngần ngại khi phải tố cáo sai phạm của người khác trong cùng một tập thể.,batch_10,"Lựa chọn A: Thầy Minh báo cáo sự việc lên Ban Giám hiệu, cung cấp bằng chứng về hành vi gian lận của cô Lan. Hệ quả là công bằng thi cử có thể được lập lại, nhưng thầy Minh sẽ đối mặt với sự căm ghét từ cô Lan, bị cô lập bởi một số đồng nghiệp khác và có thể bị coi là 'kẻ gây rối' trong tập thể.","Lựa chọn B: Thầy Minh chọn cách bỏ qua sự việc, tự nhủ rằng đó là chuyện của cô Lan và mình không nên can thiệp. Hệ quả là thầy giữ được mối quan hệ tốt đẹp với đồng nghiệp, tránh được rắc rối, nhưng lương tâm thầy sẽ dằn vặt vì đã chứng kiến sự không công bằng mà không hành động."
95,Đạo đức nghề giáo,Hiệu trưởng ưu ái con em cán bộ,"Cô Thanh là giáo viên chủ nhiệm lớp 5 tại trường Tiểu học Sơn Ca, một trường công lập ở khu vực tỉnh lẻ. Cô nhận thấy Hiệu trưởng (Bà Thảo) thường xuyên yêu cầu các giáo viên phải đặc biệt ưu ái, bỏ qua những lỗi nhỏ của con bà và một số học sinh khác là con em của các cán bộ trong huyện. Việc này gây ra sự bất mãn trong học sinh và phụ huynh khác.","Cô Thanh phải lựa chọn giữa việc duy trì sự công bằng trong giáo dục cho tất cả học sinh, đối đầu với yêu cầu thiếu minh bạch của Hiệu trưởng, hay chấp nhận thực tế để tránh bị trù dập và giữ yên ổn cho bản thân.",Văn hóa 'con ông cháu cha' và 'mối quan hệ' sâu sắc trong xã hội Việt Nam khiến giáo viên khó có thể từ chối các yêu cầu từ cấp trên có 'ô dù'.,batch_10,"Lựa chọn A: Cô Thanh từ chối thực hiện những yêu cầu ưu ái không chính đáng, và thậm chí có thể góp ý thẳng thắn với Hiệu trưởng hoặc báo cáo. Hệ quả là cô có thể bảo vệ được nguyên tắc sư phạm và sự công bằng, nhưng cô có nguy cơ bị 'đì', không được xét thi đua, phân công công việc khó khăn, hoặc bị cô lập trong trường.","Lựa chọn B: Cô Thanh làm theo yêu cầu của Hiệu trưởng, dành sự ưu ái 'nhất định' cho những học sinh đó. Hệ quả là cô được lòng Hiệu trưởng, giữ được sự yên ổn trong công việc, nhưng cô phải đối mặt với sự dằn vặt của lương tâm và làm gương xấu cho học sinh về sự không công bằng."
96,Đạo đức nghề giáo,Phát hiện quỹ đen của trường,"Thầy Bình là giáo viên dạy Lịch sử kiêm thư ký hội đồng trường THCS Dũng Quyết, một trường ở vùng ngoại ô. Trong quá trình sắp xếp lại hồ sơ tài chính, thầy Bình vô tình phát hiện những chứng từ chi tiêu không rõ ràng, cho thấy Hiệu trưởng và kế toán đang lập một 'quỹ đen' từ các khoản thu của học sinh. Số tiền này khá lớn và không được công khai.","Thầy Bình phải lựa chọn giữa việc tố cáo hành vi tham nhũng để bảo vệ tài sản công và sự minh bạch trong nhà trường, hay giữ im lặng để tránh những rắc rối pháp lý, nguy hiểm cho bản thân và sự nghiệp của mình.","Tâm lý 'ngại đâm bị thóc chọc bị gạo', 'an phận thủ thường' và nỗi sợ 'liên lụy' là rào cản lớn khiến người Việt Nam thường chọn cách im lặng trước sai phạm.",batch_10,"Lựa chọn A: Thầy Bình thu thập thêm bằng chứng và bí mật báo cáo sự việc lên cơ quan cấp trên. Hệ quả là hành vi tham nhũng có thể bị phanh phui, nhưng thầy Bình sẽ đối mặt với sự trả đũa từ Hiệu trưởng và những người liên quan, có nguy cơ bị đe dọa, mất việc hoặc bị cô lập hoàn toàn.","Lựa chọn B: Thầy Bình quyết định giữ im lặng, coi như không thấy gì để bảo vệ bản thân và sự nghiệp. Hệ quả là thầy giữ được sự yên ổn, tránh được rủi ro, nhưng sẽ phải sống với lương tâm day dứt và sự thất vọng về môi trường làm việc không minh bạch."
97,Đạo đức nghề giáo,Ép học sinh thi học sinh giỏi vì thành tích trường,"Cô Ngọc là giáo viên dạy Ngữ văn tại trường THPT Ngôi Sao, một trường công lập ở thành phố nhỏ. Hiệu trưởng yêu cầu cô phải chọn em Khang, một học sinh có năng lực nhưng đang gặp áp lực tâm lý từ gia đình và không muốn đi thi học sinh giỏi cấp tỉnh, để tham gia đội tuyển vì trường đang cần thành tích. Cô Ngọc biết việc này sẽ ảnh hưởng xấu đến tâm lý của Khang.","Cô Ngọc phải cân nhắc giữa việc ưu tiên sức khỏe tinh thần và nguyện vọng của học sinh, bảo vệ em khỏi áp lực không đáng có, hay tuân thủ chỉ đạo của Hiệu trưởng để đảm bảo 'thành tích' cho trường và giữ gìn mối quan hệ với cấp trên.",Áp lực 'bệnh thành tích' trong giáo dục Việt Nam thường đặt giáo viên vào tình thế khó xử giữa việc bảo vệ học sinh và yêu cầu từ ban giám hiệu.,batch_10,"Lựa chọn A: Cô Ngọc thẳng thắn trình bày nguyện vọng của Khang và kiến nghị với Hiệu trưởng để em không phải tham gia thi, đồng thời tìm cách hỗ trợ tâm lý cho em. Hệ quả là cô Ngọc bảo vệ được học sinh nhưng có thể bị Hiệu trưởng đánh giá là không 'tận tâm' vì thành tích của trường, ảnh hưởng đến đánh giá cá nhân.","Lựa chọn B: Cô Ngọc thuyết phục Khang đi thi, mặc dù biết em không thoải mái, và động viên em cố gắng vì 'thành tích chung của trường'. Hệ quả là cô Ngọc hoàn thành nhiệm vụ được giao, giữ được mối quan hệ tốt với Hiệu trưởng, nhưng có thể gây thêm áp lực và tổn thương tâm lý cho học sinh."
98,Đạo đức nghề giáo,Phụ huynh đe dọa vì không ưu ái con,"Thầy Đức là giáo viên chủ nhiệm lớp 1 tại trường Tiểu học Kim Đồng, một trường ở vùng ngoại ô. Thầy nhận được những lời đe dọa ngầm từ ông Tùng, một phụ huynh có 'quan hệ' và địa vị xã hội, vì thầy không 'chăm sóc' đặc biệt cho con ông Tùng như yêu cầu (ví dụ: xếp ngồi bàn đầu, chấm điểm rộng rãi hơn). Thầy Đức luôn muốn đảm bảo sự công bằng cho tất cả học sinh.","Thầy Đức phải lựa chọn giữa việc giữ vững nguyên tắc sư phạm, đảm bảo công bằng cho mọi học sinh dù phải đối mặt với áp lực và nguy hiểm từ phụ huynh có thế lực, hay nhượng bộ để tránh rắc rối cho bản thân và gia đình.","Mối quan hệ phức tạp giữa giáo viên và phụ huynh có địa vị xã hội, cùng với tâm lý 'sợ rắc rối' của người Việt, khiến giáo viên thường phải cân nhắc kỹ lưỡng.",batch_10,"Lựa chọn A: Thầy Đức kiên quyết giữ vững nguyên tắc, không ưu ái học sinh đó và báo cáo sự việc lên Ban Giám hiệu, thậm chí cơ quan chức năng nếu cần. Hệ quả là thầy bảo vệ được nguyên tắc công bằng nhưng có nguy cơ bị ông Tùng gây khó dễ trong cuộc sống, sự nghiệp, thậm chí là bị trả thù.","Lựa chọn B: Thầy Đức quyết định 'nhượng bộ' một cách tinh tế, có những ưu ái nhỏ cho con ông Tùng để tránh xung đột. Hệ quả là thầy giữ được sự yên ổn, tránh được rắc rối trực tiếp, nhưng lương tâm bị day dứt và vô hình trung tạo tiền lệ xấu về sự không công bằng trong lớp học."
